epoch,accuracy,f1_m,loss,precision_m,recall_m,val_accuracy,val_f1_m,val_loss,val_precision_m,val_recall_m
252,0.8838709592819214,0.8160306811332703,0.27756521105766296,0.7611388564109802,0.8960886001586914,0.8632478713989258,0.8135560154914856,0.3703847825527191,0.7802579402923584,0.8680555820465088
253,0.8795698881149292,0.8158044815063477,0.2974162995815277,0.7773341536521912,0.888464093208313,0.8632478713989258,0.8135560154914856,0.3676650822162628,0.7802579402923584,0.8680555820465088
254,0.875268816947937,0.8095737099647522,0.3351375162601471,0.7495241761207581,0.903925359249115,0.8717948794364929,0.8266279101371765,0.3606279194355011,0.8080357313156128,0.8680555820465088
255,0.8602150678634644,0.7919501662254333,0.3282018303871155,0.72950679063797,0.8850691318511963,0.8632478713989258,0.8135560154914856,0.36675435304641724,0.7802579402923584,0.8680555820465088
256,0.8709677457809448,0.8127765655517578,0.3220689594745636,0.7420002222061157,0.9157705307006836,0.8461538553237915,0.7948716878890991,0.37506505846977234,0.7464286088943481,0.8680555820465088
257,0.875268816947937,0.8170225620269775,0.29937323927879333,0.7444433569908142,0.9151010513305664,0.8461538553237915,0.7948716878890991,0.3761582374572754,0.7464286088943481,0.8680555820465088
258,0.8709677457809448,0.8105039000511169,0.30937424302101135,0.7553040981292725,0.892406702041626,0.8547008633613586,0.8021180629730225,0.3737544119358063,0.7559523582458496,0.8680555820465088
259,0.8838709592819214,0.8119865655899048,0.33407992124557495,0.7561513781547546,0.8903407454490662,0.8547008633613586,0.8063096404075623,0.3726595342159271,0.7707340717315674,0.8680555820465088
260,0.8666666746139526,0.7969065308570862,0.31537002325057983,0.7445065975189209,0.8842822909355164,0.8547008633613586,0.8021180629730225,0.36975857615470886,0.7559523582458496,0.8680555820465088
261,0.8774193525314331,0.8130762577056885,0.29619401693344116,0.7567011117935181,0.8996153473854065,0.8632478713989258,0.8135560154914856,0.36935919523239136,0.7802579402923584,0.8680555820465088
262,0.8731182813644409,0.8101940155029297,0.3130653202533722,0.7502234578132629,0.8995792865753174,0.8547008633613586,0.8021180629730225,0.374051570892334,0.7559523582458496,0.8680555820465088
263,0.875268816947937,0.801909327507019,0.3140150308609009,0.748507559299469,0.8909838199615479,0.8290598392486572,0.766547441482544,0.37898412346839905,0.7346230745315552,0.8194444179534912
264,0.8731182813644409,0.7983796000480652,0.3392431437969208,0.7632854580879211,0.8462404608726501,0.8376068472862244,0.7826293706893921,0.3793724775314331,0.7401785850524902,0.8472222089767456
265,0.8903225660324097,0.8273781538009644,0.3196336030960083,0.7744477987289429,0.9062284231185913,0.8461538553237915,0.7940254211425781,0.37692907452583313,0.7449405193328857,0.8680555820465088
266,0.8709677457809448,0.8007580637931824,0.33578819036483765,0.7517338395118713,0.8839142918586731,0.8461538553237915,0.794283390045166,0.3767162561416626,0.7428571581840515,0.8680555820465088
267,0.8731182813644409,0.8010616898536682,0.3243105411529541,0.7443119883537292,0.8936748504638672,0.8461538553237915,0.794283390045166,0.3730922043323517,0.7428571581840515,0.8680555820465088
268,0.8838709592819214,0.8215464353561401,0.3199543058872223,0.7810696959495544,0.8825777173042297,0.8461538553237915,0.794283390045166,0.380304753780365,0.7428571581840515,0.8680555820465088
269,0.875268816947937,0.8114060163497925,0.30472519993782043,0.7500780820846558,0.8941919803619385,0.8461538553237915,0.794283390045166,0.3846576511859894,0.7428571581840515,0.8680555820465088
270,0.8537634611129761,0.7804147005081177,0.32192903757095337,0.7313442826271057,0.8863766193389893,0.8547008633613586,0.8103652596473694,0.38286083936691284,0.7484127283096313,0.8958333134651184
271,0.875268816947937,0.7999189496040344,0.319661945104599,0.7630320191383362,0.8753405213356018,0.8461538553237915,0.794283390045166,0.38204190135002136,0.7428571581840515,0.8680555820465088
272,0.8688172101974487,0.795762836933136,0.3434411883354187,0.7555065155029297,0.8671596646308899,0.8547008633613586,0.8021180629730225,0.3793547451496124,0.7559523582458496,0.8680555820465088
273,0.8666666746139526,0.801741361618042,0.29265910387039185,0.7461212873458862,0.8801525235176086,0.8461538553237915,0.7948716878890991,0.3782956898212433,0.7464286088943481,0.8680555820465088
274,0.8731182813644409,0.8011927008628845,0.3237434923648834,0.754996120929718,0.892829954624176,0.8547008633613586,0.8021180629730225,0.3751560151576996,0.7559523582458496,0.8680555820465088
275,0.8817204236984253,0.8203251957893372,0.2745884954929352,0.7708516716957092,0.8992584943771362,0.8547008633613586,0.8021180629730225,0.3724028766155243,0.7559523582458496,0.8680555820465088
276,0.8688172101974487,0.8049485087394714,0.301927387714386,0.7338040471076965,0.899944007396698,0.8547008633613586,0.8021180629730225,0.37482720613479614,0.7559523582458496,0.8680555820465088
277,0.8838709592819214,0.819071888923645,0.2931298017501831,0.7529796957969666,0.9329935312271118,0.8547008633613586,0.8021180629730225,0.3737277686595917,0.7559523582458496,0.8680555820465088
278,0.875268816947937,0.7831156849861145,0.3150322139263153,0.7478476762771606,0.8469321727752686,0.8547008633613586,0.8021180629730225,0.3698945939540863,0.7559523582458496,0.8680555820465088
279,0.8580645322799683,0.7868658900260925,0.3449285328388214,0.7346460223197937,0.8661302924156189,0.8547008633613586,0.8021180629730225,0.3713706135749817,0.7559523582458496,0.8680555820465088
280,0.8946236371994019,0.8313955664634705,0.29219695925712585,0.8034802675247192,0.8753648996353149,0.8547008633613586,0.8021180629730225,0.3700787425041199,0.7559523582458496,0.8680555820465088
281,0.8838709592819214,0.8177602291107178,0.30232998728752136,0.7714008688926697,0.8836016058921814,0.8376068472862244,0.7870082259178162,0.380466103553772,0.7313988208770752,0.8680555820465088
282,0.875268816947937,0.7921196818351746,0.32939431071281433,0.734116792678833,0.9035718441009521,0.8461538553237915,0.8030900955200195,0.37337082624435425,0.7369543313980103,0.8958333134651184
283,0.8774193525314331,0.8088803887367249,0.29413551092147827,0.7411589026451111,0.9208706021308899,0.8547008633613586,0.8161619901657104,0.3700218200683594,0.7647321224212646,0.8958333134651184
284,0.8795698881149292,0.8141248822212219,0.2776154577732086,0.7570984959602356,0.9004552364349365,0.8632478713989258,0.8135560154914856,0.3699234127998352,0.7802579402923584,0.8680555820465088
285,0.8623656034469604,0.7830827236175537,0.3591265082359314,0.7444525361061096,0.8693768978118896,0.8632478713989258,0.8150894641876221,0.36357924342155457,0.8039148449897766,0.8472222089767456
286,0.875268816947937,0.8008304834365845,0.3196585476398468,0.7585858106613159,0.8816936612129211,0.8632478713989258,0.8150894641876221,0.36721909046173096,0.8039148449897766,0.8472222089767456
287,0.8881720304489136,0.8224031925201416,0.2878364622592926,0.7702168226242065,0.8977553844451904,0.8632478713989258,0.8135560154914856,0.3640517592430115,0.7802579402923584,0.8680555820465088
288,0.8709677457809448,0.7972881197929382,0.3320605754852295,0.7491827011108398,0.8746587634086609,0.8632478713989258,0.8135560154914856,0.36215442419052124,0.7802579402923584,0.8680555820465088
289,0.8688172101974487,0.8029336929321289,0.31008124351501465,0.7433541417121887,0.8935402035713196,0.8632478713989258,0.8135560154914856,0.36130592226982117,0.7802579402923584,0.8680555820465088
290,0.8817204236984253,0.8166372776031494,0.2961274981498718,0.7754930257797241,0.8759213089942932,0.8632478713989258,0.8135560154914856,0.3617698550224304,0.7802579402923584,0.8680555820465088
291,0.8860214948654175,0.8208015561103821,0.29731667041778564,0.7723827958106995,0.8956671357154846,0.8632478713989258,0.8135560154914856,0.3616217374801636,0.7802579402923584,0.8680555820465088
292,0.8774193525314331,0.8145553469657898,0.30408975481987,0.7649986743927002,0.892852246761322,0.8547008633613586,0.8021180629730225,0.36579400300979614,0.7559523582458496,0.8680555820465088
293,0.8817204236984253,0.8153411149978638,0.2899971008300781,0.7620260715484619,0.9008862972259521,0.8632478713989258,0.8135560154914856,0.36492377519607544,0.7802579402923584,0.8680555820465088
294,0.8709677457809448,0.7997115254402161,0.30532848834991455,0.7565101385116577,0.8669456243515015,0.8632478713989258,0.8135560154914856,0.36467769742012024,0.7802579402923584,0.8680555820465088
295,0.875268816947937,0.8028307557106018,0.3333187401294708,0.7553824186325073,0.87800532579422,0.8632478713989258,0.8135560154914856,0.3602936565876007,0.7802579402923584,0.8680555820465088
296,0.8860214948654175,0.8291854858398438,0.3104614317417145,0.7835615873336792,0.8983417749404907,0.8632478713989258,0.8135560154914856,0.36038050055503845,0.7802579402923584,0.8680555820465088
297,0.8666666746139526,0.8008298277854919,0.3277141749858856,0.745311439037323,0.8819529414176941,0.8632478713989258,0.8135560154914856,0.3596932888031006,0.7802579402923584,0.8680555820465088
298,0.8838709592819214,0.8237342238426208,0.29133716225624084,0.7845177054405212,0.8955405950546265,0.8632478713989258,0.8135560154914856,0.36245694756507874,0.7802579402923584,0.8680555820465088
299,0.8860214948654175,0.8176251649856567,0.3169272840023041,0.7725226879119873,0.885782778263092,0.8632478713989258,0.8151899576187134,0.3678380846977234,0.783730149269104,0.8680555820465088
300,0.8838709592819214,0.8199945688247681,0.31221431493759155,0.7661281824111938,0.8894078731536865,0.8632478713989258,0.8234371542930603,0.36480221152305603,0.7761905193328857,0.8958333134651184
301,0.8817204236984253,0.8174775838851929,0.29074716567993164,0.7629337906837463,0.8931432962417603,0.8632478713989258,0.8234371542930603,0.37208086252212524,0.7761905193328857,0.8958333134651184
302,0.8881720304489136,0.8329237103462219,0.30060669779777527,0.7718693017959595,0.9144901633262634,0.8632478713989258,0.8151899576187134,0.37148764729499817,0.783730149269104,0.8680555820465088
303,0.8709677457809448,0.7870069742202759,0.31354907155036926,0.7299712896347046,0.8905218839645386,0.8632478713989258,0.8151899576187134,0.3675630986690521,0.783730149269104,0.8680555820465088
304,0.8903225660324097,0.8323360681533813,0.30513983964920044,0.7915850877761841,0.8861784338951111,0.8632478713989258,0.8151899576187134,0.3606470823287964,0.783730149269104,0.8680555820465088
305,0.9010752439498901,0.8532742857933044,0.27577558159828186,0.8108595609664917,0.9074795246124268,0.8632478713989258,0.8151899576187134,0.3618902266025543,0.783730149269104,0.8680555820465088
306,0.8817204236984253,0.8164106011390686,0.30222243070602417,0.7656455636024475,0.89625483751297,0.8632478713989258,0.8151899576187134,0.3643665015697479,0.783730149269104,0.8680555820465088
307,0.875268816947937,0.814173698425293,0.3176371455192566,0.7612525820732117,0.8801851868629456,0.8547008633613586,0.8021180629730225,0.3624400794506073,0.7559523582458496,0.8680555820465088
308,0.8946236371994019,0.8459482192993164,0.3077153265476227,0.806169331073761,0.9006808400154114,0.8547008633613586,0.8021180629730225,0.3621671497821808,0.7559523582458496,0.8680555820465088
309,0.8860214948654175,0.8167518377304077,0.27278733253479004,0.7668610215187073,0.8901243805885315,0.8547008633613586,0.8021180629730225,0.3618637025356293,0.7559523582458496,0.8680555820465088
310,0.8709677457809448,0.8003664612770081,0.32339996099472046,0.751479983329773,0.8801010251045227,0.8632478713989258,0.8135560154914856,0.3566054403781891,0.7802579402923584,0.8680555820465088
311,0.8709677457809448,0.8047725558280945,0.3241138458251953,0.7503818273544312,0.8900793790817261,0.8632478713989258,0.8135560154914856,0.36210519075393677,0.7802579402923584,0.8680555820465088
312,0.8709677457809448,0.8133644461631775,0.3513695299625397,0.7603818774223328,0.9021164178848267,0.8632478713989258,0.8135560154914856,0.35942450165748596,0.7802579402923584,0.8680555820465088
313,0.8731182813644409,0.8025147914886475,0.32826101779937744,0.7445321679115295,0.8959295153617859,0.8547008633613586,0.8021180629730225,0.3629053831100464,0.7559523582458496,0.8680555820465088
314,0.8838709592819214,0.8045966029167175,0.29202166199684143,0.7507209777832031,0.8949663639068604,0.8547008633613586,0.8021180629730225,0.3622356951236725,0.7559523582458496,0.8680555820465088
315,0.8860214948654175,0.8257995843887329,0.30723029375076294,0.7739047408103943,0.9098718166351318,0.8461538553237915,0.7857781648635864,0.35918083786964417,0.752480149269104,0.8402777910232544
316,0.8817204236984253,0.8247969746589661,0.2779608368873596,0.7739612460136414,0.9143866896629333,0.8461538553237915,0.7857781648635864,0.35787642002105713,0.752480149269104,0.8402777910232544
317,0.8903225660324097,0.8303154706954956,0.2749401330947876,0.796400785446167,0.8824459314346313,0.8547008633613586,0.8021180629730225,0.35845327377319336,0.7559523582458496,0.8680555820465088
318,0.8903225660324097,0.8227687478065491,0.3068576157093048,0.7858598828315735,0.8740717172622681,0.8547008633613586,0.8021180629730225,0.3608214259147644,0.7559523582458496,0.8680555820465088
319,0.875268816947937,0.8148557543754578,0.32194748520851135,0.7729892134666443,0.8752943873405457,0.8547008633613586,0.8021180629730225,0.36486202478408813,0.7559523582458496,0.8680555820465088
320,0.8881720304489136,0.8347525000572205,0.28907978534698486,0.7897425293922424,0.9068262577056885,0.8547008633613586,0.8021180629730225,0.3689967691898346,0.7559523582458496,0.8680555820465088
321,0.8623656034469604,0.8015663623809814,0.3282283544540405,0.7488422989845276,0.8727916479110718,0.8547008633613586,0.8021180629730225,0.3612688481807709,0.7559523582458496,0.8680555820465088
322,0.8645161390304565,0.7941758036613464,0.3005104660987854,0.7428180575370789,0.8846176862716675,0.8547008633613586,0.8021180629730225,0.36113712191581726,0.7559523582458496,0.8680555820465088
323,0.8881720304489136,0.8209748864173889,0.2998897135257721,0.7742099165916443,0.8861660361289978,0.8547008633613586,0.8021180629730225,0.36041852831840515,0.7559523582458496,0.8680555820465088
324,0.8924731016159058,0.8347993493080139,0.2676893472671509,0.7850446701049805,0.9101539850234985,0.8632478713989258,0.8135560154914856,0.3583138585090637,0.7802579402923584,0.8680555820465088
325,0.875268816947937,0.8032224178314209,0.31281399726867676,0.7702513933181763,0.868607223033905,0.8717948794364929,0.8266279101371765,0.35688886046409607,0.8080357313156128,0.8680555820465088
326,0.8795698881149292,0.8119068145751953,0.2890898883342743,0.7720341086387634,0.8819528818130493,0.8632478713989258,0.8135560154914856,0.3590705990791321,0.7802579402923584,0.8680555820465088
327,0.8881720304489136,0.8148923516273499,0.2930031418800354,0.7720046639442444,0.8805011510848999,0.8717948794364929,0.8266279101371765,0.3568596839904785,0.8080357313156128,0.8680555820465088
328,0.8774193525314331,0.8063479065895081,0.29749444127082825,0.7718421816825867,0.8623688817024231,0.8461538553237915,0.7905796766281128,0.3636060953140259,0.7518315315246582,0.8472222089767456
329,0.8924731016159058,0.8351005911827087,0.3194063603878021,0.8013952970504761,0.8956853747367859,0.8547008633613586,0.8021180629730225,0.3741016983985901,0.7559523582458496,0.8680555820465088
330,0.8838709592819214,0.7996927499771118,0.29515984654426575,0.7528846263885498,0.8915624022483826,0.8547008633613586,0.8021180629730225,0.3739215135574341,0.7559523582458496,0.8680555820465088
331,0.8838709592819214,0.8166982531547546,0.3089546263217926,0.7575701475143433,0.8983730673789978,0.8547008633613586,0.8021180629730225,0.3706822991371155,0.7559523582458496,0.8680555820465088
332,0.8860214948654175,0.8294380307197571,0.28852027654647827,0.7883158326148987,0.8939394354820251,0.8547008633613586,0.8021180629730225,0.36815300583839417,0.7559523582458496,0.8680555820465088
333,0.8709677457809448,0.7980379462242126,0.3156650960445404,0.753636360168457,0.8698005676269531,0.8547008633613586,0.8021180629730225,0.3665000796318054,0.7559523582458496,0.8680555820465088
334,0.875268816947937,0.8174974322319031,0.3068466782569885,0.7583247423171997,0.9005459547042847,0.8547008633613586,0.8021180629730225,0.3613032102584839,0.7559523582458496,0.8680555820465088
335,0.875268816947937,0.8123824596405029,0.30054011940956116,0.7714496850967407,0.8825588822364807,0.8547008633613586,0.8021180629730225,0.3579254150390625,0.7559523582458496,0.8680555820465088
336,0.8903225660324097,0.8270718455314636,0.29050612449645996,0.8017224073410034,0.8734747171401978,0.8547008633613586,0.8021180629730225,0.3613055944442749,0.7559523582458496,0.8680555820465088
337,0.8817204236984253,0.8145716190338135,0.3030015528202057,0.776093602180481,0.8717928528785706,0.8547008633613586,0.8021180629730225,0.3635651469230652,0.7559523582458496,0.8680555820465088
338,0.8817204236984253,0.8238095641136169,0.28912216424942017,0.7672417163848877,0.9062419533729553,0.8547008633613586,0.8021180629730225,0.3679184913635254,0.7559523582458496,0.8680555820465088
339,0.8838709592819214,0.8217267394065857,0.3139175772666931,0.7731642127037048,0.8922344446182251,0.8547008633613586,0.8021180629730225,0.3742484152317047,0.7559523582458496,0.8680555820465088
340,0.8774193525314331,0.8142362236976624,0.27993857860565186,0.7581449151039124,0.888429582118988,0.8547008633613586,0.8021180629730225,0.3669482171535492,0.7559523582458496,0.8680555820465088
341,0.875268816947937,0.81671541929245,0.29813334345817566,0.7638460993766785,0.893370509147644,0.8547008633613586,0.8021180629730225,0.3664294481277466,0.7559523582458496,0.8680555820465088
342,0.8838709592819214,0.8115619421005249,0.32631900906562805,0.7592108249664307,0.9000721573829651,0.8547008633613586,0.8021180629730225,0.36585262417793274,0.7559523582458496,0.8680555820465088
343,0.8838709592819214,0.8373441100120544,0.3222247064113617,0.7851832509040833,0.9133720397949219,0.8547008633613586,0.8021180629730225,0.36196377873420715,0.7559523582458496,0.8680555820465088
344,0.8795698881149292,0.8094587326049805,0.30945414304733276,0.7659307718276978,0.8915320038795471,0.8461538553237915,0.7857781648635864,0.35864493250846863,0.752480149269104,0.8402777910232544
345,0.8645161390304565,0.7953755855560303,0.30769413709640503,0.7506441473960876,0.871640145778656,0.8461538553237915,0.7857781648635864,0.3553852140903473,0.752480149269104,0.8402777910232544
346,0.9032257795333862,0.8472963571548462,0.2680986821651459,0.7962695956230164,0.9201860427856445,0.8461538553237915,0.7857781648635864,0.3577221930027008,0.752480149269104,0.8402777910232544
347,0.875268816947937,0.7990762591362,0.3003581166267395,0.7528205513954163,0.8741825222969055,0.8547008633613586,0.8021180629730225,0.3618296980857849,0.7559523582458496,0.8680555820465088
348,0.8709677457809448,0.8052643537521362,0.29224079847335815,0.7479105591773987,0.9035612344741821,0.8461538553237915,0.7905796766281128,0.3605250120162964,0.7518315315246582,0.8472222089767456
349,0.8731182813644409,0.8043659925460815,0.2944797873497009,0.7449262142181396,0.8997188210487366,0.8461538553237915,0.7905796766281128,0.3544066548347473,0.7518315315246582,0.8472222089767456
350,0.8795698881149292,0.8097777962684631,0.3200068771839142,0.7619619965553284,0.8897339105606079,0.8547008633613586,0.8036515712738037,0.3511064648628235,0.7796093225479126,0.8472222089767456
351,0.8688172101974487,0.8020074963569641,0.32182401418685913,0.7552584409713745,0.8793603181838989,0.8547008633613586,0.8036515712738037,0.35143184661865234,0.7796093225479126,0.8472222089767456
352,0.8795698881149292,0.8002306222915649,0.2924038767814636,0.749727189540863,0.8820685148239136,0.8461538553237915,0.7871074676513672,0.35528600215911865,0.7796093225479126,0.8194444179534912
353,0.8903225660324097,0.8216978907585144,0.29338788986206055,0.7756372690200806,0.9091127514839172,0.8461538553237915,0.7871074676513672,0.35293740034103394,0.7796093225479126,0.8194444179534912
354,0.8881720304489136,0.825254499912262,0.2774242162704468,0.7819618582725525,0.9120196104049683,0.8461538553237915,0.7871074676513672,0.35655537247657776,0.7796093225479126,0.8194444179534912
355,0.8881720304489136,0.8262308835983276,0.27876797318458557,0.8007503747940063,0.8644805550575256,0.8547008633613586,0.8021180629730225,0.3512170612812042,0.7559523582458496,0.8680555820465088
356,0.8709677457809448,0.8013008236885071,0.3165113031864166,0.756612241268158,0.874374508857727,0.8547008633613586,0.8021180629730225,0.351163774728775,0.7559523582458496,0.8680555820465088
357,0.8795698881149292,0.8177692294120789,0.3079747259616852,0.7680523991584778,0.9019395709037781,0.8632478713989258,0.8151899576187134,0.3434448540210724,0.783730149269104,0.8680555820465088
358,0.8903225660324097,0.8221457600593567,0.3125027120113373,0.7962234616279602,0.8984227776527405,0.8547008633613586,0.8036515712738037,0.3444487154483795,0.7796093225479126,0.8472222089767456
359,0.875268816947937,0.8063167333602905,0.3089539110660553,0.759857177734375,0.8881953954696655,0.8547008633613586,0.8036515712738037,0.3555230498313904,0.7796093225479126,0.8472222089767456
360,0.8924731016159058,0.8354809284210205,0.28679829835891724,0.7817390561103821,0.9145247936248779,0.8547008633613586,0.8036515712738037,0.3553197681903839,0.7796093225479126,0.8472222089767456
361,0.8860214948654175,0.8310558795928955,0.2916932702064514,0.7833563089370728,0.8944371938705444,0.8547008633613586,0.8036515712738037,0.3516393303871155,0.7796093225479126,0.8472222089767456
362,0.8903225660324097,0.8341361880302429,0.2819952070713043,0.7807663083076477,0.9053713083267212,0.8547008633613586,0.8021180629730225,0.353313684463501,0.7559523582458496,0.8680555820465088
363,0.8838709592819214,0.8111351132392883,0.2972894012928009,0.7641363143920898,0.8922075629234314,0.8547008633613586,0.8021180629730225,0.3546716272830963,0.7559523582458496,0.8680555820465088
364,0.8946236371994019,0.8404913544654846,0.27630937099456787,0.8056787252426147,0.8915799856185913,0.8547008633613586,0.8036515712738037,0.3562319874763489,0.7796093225479126,0.8472222089767456
365,0.8881720304489136,0.8182007074356079,0.26846927404403687,0.7720046639442444,0.91452956199646,0.8547008633613586,0.8036515712738037,0.355440616607666,0.7796093225479126,0.8472222089767456
366,0.8731182813644409,0.791486918926239,0.351528137922287,0.7673667073249817,0.8651275038719177,0.8632478713989258,0.8150894641876221,0.3514762222766876,0.8039148449897766,0.8472222089767456
367,0.8903225660324097,0.8377404808998108,0.29889562726020813,0.7852222323417664,0.910519003868103,0.8547008633613586,0.8036515712738037,0.3555545508861542,0.7796093225479126,0.8472222089767456
368,0.898924708366394,0.8431997299194336,0.28218287229537964,0.804781973361969,0.9049521684646606,0.8461538553237915,0.7871074676513672,0.35778072476387024,0.7796093225479126,0.8194444179534912
369,0.898924708366394,0.8417705297470093,0.26462218165397644,0.7932423949241638,0.9106846451759338,0.8547008633613586,0.8036515712738037,0.3568091094493866,0.7796093225479126,0.8472222089767456
370,0.8924731016159058,0.8283712267875671,0.2849282920360565,0.7917575240135193,0.8856423497200012,0.8547008633613586,0.8036515712738037,0.3539244830608368,0.7796093225479126,0.8472222089767456
371,0.8838709592819214,0.8261879682540894,0.3027321398258209,0.7715276479721069,0.9024540781974792,0.8547008633613586,0.8036515712738037,0.3519861698150635,0.7796093225479126,0.8472222089767456
372,0.8946236371994019,0.8370715379714966,0.3025217354297638,0.8007770776748657,0.8906276822090149,0.8547008633613586,0.8036515712738037,0.35195866227149963,0.7796093225479126,0.8472222089767456
373,0.896774172782898,0.8445872664451599,0.2871875762939453,0.7970836758613586,0.9055788516998291,0.8632478713989258,0.8151899576187134,0.35353007912635803,0.783730149269104,0.8680555820465088
374,0.8838709592819214,0.8080605268478394,0.2986564338207245,0.7576128244400024,0.8921746611595154,0.8461538553237915,0.7797953486442566,0.35217809677124023,0.8039148449897766,0.7916666865348816
375,0.8924731016159058,0.8457518815994263,0.27456849813461304,0.8048774003982544,0.9142592549324036,0.8632478713989258,0.8150894641876221,0.35431650280952454,0.8039148449897766,0.8472222089767456
376,0.8709677457809448,0.7984095215797424,0.33946964144706726,0.7427051663398743,0.8819876909255981,0.8632478713989258,0.8150894641876221,0.35637998580932617,0.8039148449897766,0.8472222089767456
377,0.8838709592819214,0.8225387930870056,0.2834698557853699,0.7692740559577942,0.9046140313148499,0.8632478713989258,0.8150894641876221,0.35842931270599365,0.8039148449897766,0.8472222089767456
378,0.8666666746139526,0.7905762195587158,0.3385472595691681,0.7362191677093506,0.8839953541755676,0.8547008633613586,0.7985453605651855,0.3516395688056946,0.8039148449897766,0.8194444179534912
379,0.896774172782898,0.8344701528549194,0.28500232100486755,0.80070960521698,0.8868735432624817,0.8547008633613586,0.7985453605651855,0.3531668782234192,0.8039148449897766,0.8194444179534912
380,0.8860214948654175,0.8201960921287537,0.2968749701976776,0.7875563502311707,0.8796510100364685,0.8547008633613586,0.8036515712738037,0.3529406189918518,0.7796093225479126,0.8472222089767456
381,0.8946236371994019,0.8479300737380981,0.308927059173584,0.8168871998786926,0.8971861600875854,0.8547008633613586,0.8036515712738037,0.35537779331207275,0.7796093225479126,0.8472222089767456
382,0.8946236371994019,0.8418835401535034,0.2689220905303955,0.7982950210571289,0.9010496735572815,0.8547008633613586,0.8021180629730225,0.35699623823165894,0.7559523582458496,0.8680555820465088
383,0.8924731016159058,0.828998863697052,0.3011322617530823,0.783685564994812,0.8908458352088928,0.8632478713989258,0.8151899576187134,0.35399696230888367,0.783730149269104,0.8680555820465088
384,0.8946236371994019,0.8328341841697693,0.2821737229824066,0.7885390520095825,0.8915824890136719,0.8547008633613586,0.8036515712738037,0.3550027906894684,0.7796093225479126,0.8472222089767456
385,0.9032257795333862,0.8470131158828735,0.28430578112602234,0.811811089515686,0.9065970778465271,0.8547008633613586,0.7985453605651855,0.3554619550704956,0.8039148449897766,0.8194444179534912
386,0.8924731016159058,0.8334491848945618,0.30216601490974426,0.7923413515090942,0.9028523564338684,0.8461538553237915,0.7797953486442566,0.3570886552333832,0.8039148449897766,0.7916666865348816
387,0.8903225660324097,0.8208773136138916,0.2899063229560852,0.7781493663787842,0.88114333152771,0.8547008633613586,0.7985453605651855,0.35696470737457275,0.8039148449897766,0.8194444179534912
388,0.896774172782898,0.8345192074775696,0.2860383987426758,0.7922366857528687,0.8977441191673279,0.8632478713989258,0.8150894641876221,0.35490545630455017,0.8039148449897766,0.8472222089767456
389,0.8881720304489136,0.8228141665458679,0.30374428629875183,0.7991704940795898,0.8744916915893555,0.8632478713989258,0.8150894641876221,0.3577595055103302,0.8039148449897766,0.8472222089767456
390,0.8881720304489136,0.8228380084037781,0.28129568696022034,0.7968631386756897,0.8810028433799744,0.8547008633613586,0.8036515712738037,0.3574879765510559,0.7796093225479126,0.8472222089767456
391,0.896774172782898,0.8390938639640808,0.2907569110393524,0.8073996901512146,0.8877838850021362,0.8547008633613586,0.8020175695419312,0.3618069291114807,0.7761370539665222,0.8472222089767456
392,0.8924731016159058,0.8331430554389954,0.26346075534820557,0.7714159488677979,0.9242279529571533,0.8547008633613586,0.7985453605651855,0.3581293523311615,0.8039148449897766,0.8194444179534912
393,0.875268816947937,0.7926924228668213,0.3096703290939331,0.7548514008522034,0.8553624749183655,0.8547008633613586,0.7985453605651855,0.35134902596473694,0.8039148449897766,0.8194444179534912
394,0.8903225660324097,0.8280019760131836,0.27728933095932007,0.777630090713501,0.9165417551994324,0.8547008633613586,0.8106651306152344,0.3659507632255554,0.7658730149269104,0.875
395,0.8731182813644409,0.8074605464935303,0.31942257285118103,0.7528934478759766,0.8958407640457153,0.8717948794364929,0.8314293622970581,0.35300517082214355,0.8073870539665222,0.875
396,0.8817204236984253,0.8172138333320618,0.30785080790519714,0.7862860560417175,0.8628374338150024,0.8717948794364929,0.8314293622970581,0.34934526681900024,0.8073870539665222,0.875
397,0.8731182813644409,0.7699611186981201,0.3013043999671936,0.7346231937408447,0.8243387341499329,0.8632478713989258,0.8150894641876221,0.3463711142539978,0.8039148449897766,0.8472222089767456
398,0.9053763151168823,0.8586357831954956,0.25585657358169556,0.822648286819458,0.9116594195365906,0.8632478713989258,0.8150894641876221,0.3419664204120636,0.8039148449897766,0.8472222089767456
399,0.8903225660324097,0.8369717001914978,0.29663532972335815,0.7995263934135437,0.8932854533195496,0.8632478713989258,0.8150894641876221,0.34800612926483154,0.8039148449897766,0.8472222089767456
400,0.8881720304489136,0.8217582106590271,0.3008323013782501,0.7711374163627625,0.9037891030311584,0.8632478713989258,0.8150894641876221,0.34734565019607544,0.8039148449897766,0.8472222089767456
401,0.8817204236984253,0.8169139623641968,0.30785253643989563,0.7706138491630554,0.8866883516311646,0.8632478713989258,0.8150894641876221,0.34720030426979065,0.8039148449897766,0.8472222089767456
402,0.8903225660324097,0.8173147439956665,0.3010132908821106,0.7744174599647522,0.904985785484314,0.8632478713989258,0.8150894641876221,0.34664225578308105,0.8039148449897766,0.8472222089767456
403,0.898924708366394,0.8471745848655701,0.30182138085365295,0.8138731718063354,0.8916460275650024,0.8461538553237915,0.7871074676513672,0.35523417592048645,0.7796093225479126,0.8194444179534912
